"date","obs_chl_ugl","mean","min","max","sd","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-04,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,36.9851734675753,2021-06-01,2021-06-08,55
2021-06-05,29.4503087506459,23.5048293494224,18.6853200900069,26.6750798674689,1.86163062540685,21.5273090770736,24.7613752046963,25.4384296282813,21.2176645495518,23.9564210824226,26.2169127111605,23.1773189631155,21.9808860015518,25.2155032389701,24.2104540160235,18.6853200900069,24.6838450059144,24.7140289121547,21.8156899536591,26.6750798674689,21.6901017208869,21.1506106557824,24.3047753482814,24.0415728871666,22.8867135111054,21.8378324949693,24.1766588315732,24.182292401238,24.116106924968,24.9578306575381,2021-06-01,2021-06-08,55
2021-06-06,33.2925442063528,32.4984301685265,28.266642563513,37.2615186112848,2.33621403849911,31.634644397306,33.703224500395,31.8275867298674,35.4556860509835,30.5971198080127,34.5955867517544,34.898648570037,30.0931206693982,29.9983363894164,35.4507532826926,32.1764355585472,33.7770563134003,29.1270946496594,33.3943496448644,33.0661182218484,35.3593544306633,37.2615186112848,31.5594951794337,28.266642563513,29.083741602308,33.8179327139679,31.5304792486633,30.1140395312649,32.1547059492817,33.5170828445985,2021-06-01,2021-06-08,55
2021-06-07,37.5857255912624,11.2378309925583,6.39553337542387,17.5525210481024,3.21737767976549,6.39553337542387,15.3330869151364,7.28820108852432,10.1665079452144,12.2745281027782,11.8575938091718,10.8600444218198,16.1310710301488,9.02725009055616,11.3681905119377,9.60530602760317,7.88915239052465,10.8199512789765,14.3578088267994,9.05752614856359,9.39015926923087,17.5525210481024,14.3419810649084,16.1131198730949,9.02082154174567,6.40232731464684,15.3879015978412,9.8188916278985,8.47200901870305,12.0142904946072,2021-06-01,2021-06-08,55
2021-06-08,34.0799871097821,25.0116429387472,16.6450969578027,37.2047475406171,5.00227668431281,21.1242738529714,22.7135550696744,24.1874789767484,21.3407428342892,19.5316627913772,37.2047475406171,27.4633611402786,20.1823145217965,31.7591505502728,17.3834514092094,28.1042921959101,28.6191681619255,26.5966147465907,16.6450969578027,32.2088970011206,24.0937197306231,21.3313202042941,25.673080657428,23.7054196575768,26.913003771736,22.5795331338088,24.4179807589206,33.1106776184786,21.5520122468729,26.8495179383558,2021-06-01,2021-06-08,55
2021-06-09,25.0010648070159,27.0371719780408,17.1722551617474,34.9196507464793,4.40836916728765,34.9196507464793,26.8307058642979,28.6249048599165,17.1722551617474,27.2092460066693,17.7404908820175,29.517718967901,33.0176048834299,31.0345873905106,25.7482186701807,24.0863249378381,27.5979643965061,25.8538641190667,31.5016178230587,31.7448436624127,23.807028165383,25.5582280895937,28.8023855986464,25.8403202378351,20.2901873161094,25.0027368066335,28.7125653132896,28.228712491901,24.653371396934,32.4337656626611,2021-06-01,2021-06-08,55
2021-06-10,19.5655209332247,30.3889585243934,17.9750745778082,43.963261863791,6.34473632172315,43.963261863791,25.2815482423176,18.6898753956299,36.9358177070951,38.4636193036089,26.2583454963535,31.7234910296047,32.0685397870848,17.9750745778082,34.3139319775976,35.6081254991527,32.7469498595631,27.6509976409285,26.165670358551,29.4068080776038,28.9269397565032,30.1720044318375,23.5792771796444,27.856676615215,39.5352471197284,39.3522405915859,25.9892619915163,32.3473053458545,27.2153430577942,27.4976102034646,2021-06-01,2021-06-08,55
2021-06-11,22.0410302488096,39.0477780755838,28.3959692398047,61.589388762838,6.98970280553686,39.5812637746188,30.7745000790241,35.3718048288768,40.9452285231337,34.5950087109232,29.8163893697366,42.419035489585,36.2058801052515,41.3109871368924,34.0592108425899,46.91732463372,41.4594862371118,32.8615337949127,36.77547741959,28.3959692398047,36.7745439664059,46.4633033522699,36.2873337663423,46.1423177175871,42.5689691839787,38.0243418578367,33.4997100112159,61.589388762838,45.0885531158647,38.266889969485,2021-06-01,2021-06-08,55
2021-06-12,22.5348788468567,41.7786941943359,29.5727448460609,54.4383609907704,6.3066519651667,44.0407545406671,54.4383609907704,42.4923532799105,41.3825729494702,43.1878385514795,39.4562063494157,33.2433608210736,50.8655063891172,33.0153047698698,46.112456702232,42.9447675204138,35.6517836011489,45.0093273298773,33.6647196875818,44.2299714601542,46.6380193093287,37.6457942248505,36.6398329753532,42.1618255716979,29.5727448460609,52.7328912362396,40.1432758632513,47.5799296260976,36.6541947037811,44.9635615585539,2021-06-01,2021-06-08,55
2021-06-13,23.2090069020217,35.2916918622241,13.4673927226905,51.3572145760506,7.56267743828962,36.4492799759324,39.6748865651846,41.53556186396,33.4527047699599,35.9439220436686,33.2145152864881,32.3916402643691,33.6041300577863,27.7999143079911,47.3832248688933,38.9688648154334,26.345714853113,38.2047712945383,24.1313463466875,36.8216653851945,44.2044939874028,33.146451104581,37.2344636510496,36.3713665251662,39.2334497603358,35.4075238914464,13.4673927226905,35.5036373722864,30.4441602653927,51.3572145760506,2021-06-01,2021-06-08,55
