"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-26,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,19.1516700441513,2021-05-23,2021-05-30,55
2021-05-27,24.2055575222466,24.3976091107352,20.1267814483688,27.5087408110539,24.9211848967877,27.4560852692492,25.729405526219,23.9943250709567,26.94183523617,25.1616770487841,25.3839536994434,22.9766467240663,22.3881955141572,21.2814977682012,23.6077220182461,25.6350087298389,23.3047359031732,22.6054188854729,25.6256931566459,23.3631863338458,20.1267814483688,25.6075263070976,26.7338464880846,21.1430548302257,22.6720056701002,25.8024316401401,23.9134709614976,26.0557978305527,27.5087408110539,2021-05-23,2021-05-30,55
2021-05-28,24.1891730805374,23.9012365457487,19.5631248586524,31.9868546601402,25.636132558464,23.237740263458,23.3744135251051,22.116759966476,22.2043767928637,24.4325777911846,21.9431489930915,26.4455997423673,25.1744021251826,25.4202239448833,19.7025389269818,28.8784558762601,31.9868546601402,25.5289658313364,26.1400313791114,23.2216069186839,20.4501755563647,21.7057123465819,25.2251347146271,23.7995001485054,19.5631248586524,20.7124866689146,26.266936084374,22.1085524083054,22.2554615618023,2021-05-23,2021-05-30,55
2021-05-29,34.9892584973161,33.4579377978799,26.8966614850889,39.6480953744166,37.5537125533041,29.8357374618888,35.6600695643699,31.9741206230057,32.3943764714108,39.6480953744166,38.6032793255723,30.140798157968,32.519615993417,34.1733997412789,36.4595833282936,31.8764652780486,37.5057302706314,35.2174550831086,34.909527740878,26.8966614850889,29.5364136694647,29.0025482321329,37.3768475861333,27.6898831203481,32.6111612101846,35.6492614797068,30.461488033736,35.1024321641399,33.6497809984698,2021-05-23,2021-05-30,55
2021-05-30,26.4512397389651,14.264036661499,6.38223920639838,20.8060845636279,17.0581904264072,7.78427179105939,8.59660277414049,6.38223920639838,16.9128249084315,14.6494284164604,20.8060845636279,9.25593677570172,13.2448589527686,16.159443863607,15.9757730019158,15.0455289306398,16.1509744374367,10.468436729159,15.9769791997387,13.8997648597244,15.8518253572104,14.822696579444,12.8104653648082,12.193826669849,19.752528791073,17.0355688778223,12.414597480495,16.295899689257,17.0561688903002,2021-05-23,2021-05-30,55
2021-05-31,33.6330183226679,23.7557018679789,12.6866652462949,33.5327109338309,12.6866652462949,25.7245879308105,25.2092511958747,33.5327109338309,27.9390177829789,24.3533013530903,14.1357375246397,27.6353273075593,19.9627134808679,22.7780425593501,28.8618108752159,20.127939866812,25.3148363284322,20.9873904965515,27.6984692039748,28.4311401564638,22.3767850599568,17.3605548740357,23.780286318523,20.1643602330848,17.4895930973891,20.7142144315751,28.0891994554938,25.3751662345496,33.1634447521165,2021-05-23,2021-05-30,55
2021-06-01,36.6880752623541,33.93392382843,25.3611694622237,44.1028917871831,38.7652605500761,44.1028917871831,35.9478521825302,32.7049263374028,34.3225918505628,37.4473624709561,25.3611694622237,38.8801197832912,34.076920791408,27.1245320183528,37.0823967059503,28.9725543494494,39.963365235145,39.8049521369833,32.7600382431945,25.7399849232026,39.8756563039049,30.2551056964348,26.3413883185795,40.4245577462216,30.3015340210221,29.4019739454078,35.1034897902975,34.7417528061215,28.8457182548489,2021-05-23,2021-05-30,55
2021-06-02,34.0222987798124,34.0245256935637,19.0385374317908,43.1231403668559,33.1549972101985,40.1137856674137,40.4908385360378,37.5352292911927,29.0204143270394,25.3575295106474,28.6765248169403,42.2937526305402,36.459644369681,29.4556068514599,39.467040838399,36.761295445132,32.9918387212917,41.015201040253,29.8556347209868,30.8104401665297,19.0385374317908,31.5133214791155,39.4210498988749,43.1231403668559,25.9081485359713,35.3289182133319,35.2023302731027,28.0341899961767,39.5837320001308,2021-05-23,2021-05-30,55
2021-06-03,31.8099505759776,29.1450572076081,17.5219078031711,47.2460979836421,30.3412445244186,28.6112095694668,33.3947853169403,17.5219078031711,26.6618601505509,27.0321762315716,31.6271950447146,24.665985160976,29.9242165310794,47.2460979836421,27.0798340944404,24.4833690283752,27.430821445878,31.676793089162,25.2335026115647,24.3471185357765,37.6882967932361,21.8207176245673,33.4527945022033,20.1713601556077,30.1059756191283,34.1383736454154,25.049713200818,38.0739650176598,30.8471165098378,2021-05-23,2021-05-30,55
2021-06-04,26.7798722577355,37.7160390244236,24.0499397896189,48.2392489549133,37.1312889493749,37.4753514140596,39.7307279163992,30.1831180546082,39.7021604348922,48.2392489549133,24.0499397896189,39.8842769837379,47.5524678219226,24.4693734884559,44.1004784603061,45.3139038794498,29.1554052557758,42.4697031214168,44.6793751570005,38.8102483410728,35.1660205192889,47.3149938153486,40.588249404016,35.260141544265,41.6468797549091,33.2906709105704,35.3423389912148,28.6801489561488,32.6644636918246,2021-05-23,2021-05-30,55
