"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-24,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,22.0929586205714,2021-05-21,2021-05-28,55
2021-05-25,20.336423808952,24.9557557930418,20.0118493121729,28.3829404163974,27.6582822600065,22.9247116069825,20.0118493121729,24.2459734227941,28.0418847609853,27.0290257498781,21.9326459863717,25.4496907170224,21.1864246015253,28.3829404163974,20.2146803405281,28.1969969172862,23.8723308049061,25.2303561586176,27.7767745286353,23.5334089266739,23.7686929364611,24.4050173670068,26.4579330264182,25.5312446859138,26.0164170431034,23.888236301328,28.0287006980618,26.5528314966946,23.556844760273,2021-05-21,2021-05-28,55
2021-05-26,19.1516700441513,24.9217700148967,17.9986509227518,37.1397778743732,27.4784922397923,18.4580345527911,22.6561108829073,22.3945062865486,26.1689563717685,23.4229227891844,27.5435748813279,26.6708809405281,21.5308082429441,23.9176620390609,37.1397778743732,25.9065146805474,24.1771159887696,22.5147422440441,28.3865162810254,23.8541898989488,27.0749949038212,17.9986509227518,27.8303833162437,26.380699682828,24.8974240417747,22.5284793080118,25.3181323941916,25.101184579845,23.6934950283883,2021-05-21,2021-05-28,55
2021-05-27,24.2055575222466,33.0265808860711,23.752209096045,40.0427806502343,23.752209096045,30.3983349455567,35.0930465690405,37.2818769632135,37.42556856502,36.5058341348114,27.1404666646733,30.1225905105837,32.5434730926931,29.9140087839107,40.0427806502343,36.7072394697801,34.7256315279018,36.8775058283736,33.7769514765136,33.4040539522246,31.0351428707975,35.1545225325206,26.2779421131222,32.7279520936985,35.161802064942,28.2580393548972,30.7263008026234,30.9360750428322,39.6751730457676,2021-05-21,2021-05-28,55
2021-05-28,24.1891730805374,15.9715886596904,9.85286639915433,20.1297617549834,17.0645077519065,19.65549104134,19.9332939837052,10.1479287837797,11.1334562697636,11.2925189515928,19.7020793084845,17.6660002580222,19.3163924083325,14.4480900290025,20.1297617549834,19.0643787381562,16.6161454069365,18.2552054238947,17.4074319634105,15.2480878033907,15.2781936963494,16.2283935925774,15.9603793633824,17.8093376645117,15.7538729908879,13.630220721239,9.85286639915433,14.4804462396744,13.215235947783,2021-05-21,2021-05-28,55
2021-05-29,34.9892584973161,22.9089438415012,14.3699384824415,31.5057395335221,26.0904789162356,18.8025354251505,18.875409614533,29.3806513433991,19.7976098763398,18.4092809407766,24.3490336563391,23.5884969639457,27.4510264307808,15.9475223121311,19.9284606923406,17.9797945140777,26.0694774409408,24.7972297355263,21.0466187323557,19.8026112253219,30.4660183967028,24.9140137653966,31.5057395335221,20.8521799416809,20.4309138824296,23.5059556854764,29.5609146842867,14.3699384824415,24.8016838453987,2021-05-21,2021-05-28,55
2021-05-30,26.4512397389651,34.4552558218344,27.7669057143593,43.334303850381,31.0586211031746,29.4605176239546,39.0147170865998,31.7915773911139,36.7309519588295,40.6981384248115,40.1072445165859,43.334303850381,30.4183769164082,29.6439114542595,39.3443460165956,27.7669057143593,39.6066686286394,29.0280121690252,32.9882492948929,28.3993303184721,36.5636797148789,36.8650738121637,31.7737363780361,31.7102329956617,31.5989542026909,36.0709255156602,33.0340230500234,34.3536892140074,40.0192081946353,2021-05-21,2021-05-28,55
2021-05-31,33.6330183226679,35.8725667315129,21.0639236506019,48.0903906558994,36.6415531472818,43.7147368859587,42.4767975663402,27.2279012676475,21.0639236506019,37.1695254550977,40.3304642407019,38.035501961272,48.0903906558994,24.4343945797262,45.3973711863487,29.4185640602431,46.6899552941696,40.6376397252867,45.6953385415429,41.4640960252597,35.1578363147727,29.3879895115985,30.0213994218521,29.3909045732448,37.2328743567076,35.9837921644163,34.7948281840695,29.871657670239,26.484731847543,2021-05-21,2021-05-28,55
2021-06-01,36.6880752623541,29.369900647009,19.7671534200882,39.2366353937341,19.7671534200882,21.4056211852315,39.2366353937341,32.1815666966972,32.0112271839892,35.7402314190922,20.7087473539642,22.3374398189716,30.5466626703811,27.9061144729829,37.9894936386672,21.5790151977854,37.6569313369842,36.4273736874735,30.2206675583446,23.2642322773789,27.7550322639919,32.6895732892462,29.8574896918382,34.5458298401952,31.6004907170772,27.1786598668144,25.5188799044109,26.6399879041466,29.4824593857383,2021-05-21,2021-05-28,55
2021-06-02,34.0222987798124,36.2889023991374,21.0656651159365,48.1865353261657,33.8142840826713,40.0398215048573,31.5248601240841,34.7916868217842,32.773956619883,36.2147330812552,28.1817612465515,41.8188277750249,27.950032244895,23.1891617637747,31.2275349223496,45.8083874230212,42.791993672187,40.0552121105333,22.6649279717535,41.0048433084394,21.0656651159365,45.5022476907214,42.2798172993635,40.9107491122854,39.6778698765717,46.239700717911,39.8824625602491,29.6254876061653,48.1865353261657,2021-05-21,2021-05-28,55
