"date","obs_chl_ugl","mean","min","max","sd","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-06,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,27.0815410974641,2021-06-03,2021-06-10,55
2021-06-07,33.6915437219807,33.6451481888519,30.5086325934153,37.7895943028966,1.88636699450286,32.9781718630612,32.705243875665,32.6418883741947,30.6526072636852,35.663915636868,32.7480040447367,31.8638123985466,32.7468793289338,35.5717510642865,35.6131707522889,37.7895943028966,34.8444994286019,32.3401375946411,36.6598955932515,32.9786597042987,32.5410264388784,32.3946464552993,33.5409075338054,34.5805720390709,35.8125674132086,32.1350020031595,32.312319544201,30.5086325934153,33.5070498491231,35.9977496251805,2021-06-03,2021-06-10,55
2021-06-08,34.1829320975116,27.5759776082452,23.387184352795,32.1083824075217,2.77087818574418,30.1832405358305,23.387184352795,28.443917434907,23.935793904404,23.6819921393143,28.9065578106365,25.1477925950097,23.7750980400852,31.1186132530735,29.8160665919074,32.1083824075217,31.9386634262318,25.8862252949087,25.6090258304955,25.7928034555567,27.5900348580224,26.7496499442532,26.6108369440969,29.5473223902744,24.6289674234222,30.1881853824947,28.2194268650591,29.3969962052843,31.1611014456959,25.5755616748488,2021-06-03,2021-06-10,55
2021-06-09,20.5243872217369,30.2983693654477,22.9378764423933,38.3161461956379,3.76618236681638,22.9378764423933,31.8321330293223,26.6260696917907,32.9911427213756,32.0750313566859,24.7713787987789,22.9454979742945,38.3161461956379,28.4916852956653,34.6975753234144,28.0076015184217,31.8671683393717,32.9267773422569,34.9511988749326,32.3745889694439,33.9049847613485,31.0352611491539,32.8436320212937,28.134655613137,26.9588073569251,31.0997747437592,27.9449029383102,28.4577344460767,31.694013390548,29.5735958418538,2021-06-03,2021-06-10,55
2021-06-10,24.704867456523,34.1581310871491,26.4228306474028,43.0725220566684,4.48736087681314,35.5203163908732,38.66449974191,29.8958209837105,31.7670375718833,40.1173660561369,33.2725785872299,40.8598441095756,33.3519763757467,37.8522898922266,30.881414470826,43.0725220566684,38.8469985861342,33.6380485455253,32.0239998886784,29.220808903731,34.1029749178632,27.0577975399472,37.0158767067895,38.4678114266473,31.6752267160732,29.8892330207878,34.194163483247,37.3477585328429,28.7940820262702,26.4228306474028,2021-06-03,2021-06-10,55
2021-06-11,23.1625271968129,32.0717227241527,21.6628039248758,38.2154083399469,3.74721837182919,29.1112222545561,38.2154083399469,32.997769280166,21.6628039248758,27.8207017880004,32.0468289378016,32.0089724637949,29.4860883361563,28.7098189388241,38.1383614152796,34.8136453003744,32.2921841365057,31.2204740554122,36.0150555094096,32.3868552354868,32.5287958983132,31.5611916611041,35.3171859198931,29.596423632462,36.6289076668719,33.9948626689916,30.8391558960314,30.9183129778937,27.2792829096102,36.2027589560551,2021-06-03,2021-06-10,55
2021-06-12,24.217842914461,30.8451921549151,20.86156835685,44.1461211673774,5.86722330701008,23.3568436880065,33.3893875117814,25.0846880107149,30.6584017431836,31.8222636718484,27.7878985465482,38.0936577913747,35.3927228494943,37.1983407265651,31.2545639290826,20.86156835685,32.6273366771011,28.7496150938627,37.4970718051713,33.3379597903333,33.895189947754,27.9159989755751,27.0086907097113,23.7111378772801,33.5776626180551,32.0297541578067,36.9185000487872,44.1461211673774,22.1850831750615,22.6293450035502,2021-06-03,2021-06-10,55
2021-06-13,23.8456931497174,34.0249436703658,22.052981445576,46.115777051168,7.53494215815834,29.7563009094853,28.2450776031102,41.5892137729384,24.6850104941072,28.4393675891696,24.6459491206865,25.3452218726306,35.8761317141765,46.115777051168,25.6838864502231,42.3012001123212,32.0419804340567,41.8666931369014,30.6408328640197,41.1201670610576,40.0330237996066,38.6355253047631,23.6513358712602,38.6813276883017,34.2499865873289,29.4956380226685,45.7731109510803,22.052981445576,40.4503333781559,39.2475185243515,2021-06-03,2021-06-10,55
2021-06-14,25.9469094026226,39.4425872762925,19.490935573487,53.9659363628671,7.37581933528068,34.5563784893528,37.2803619087654,34.0186261322025,19.490935573487,39.3572836824549,43.1090492599023,53.9659363628671,44.0405155682936,27.9902124391393,42.1179590640366,38.614363273508,36.9776583553323,42.6746524792165,46.9271940132999,42.6283106450849,42.5624633153482,40.8472276035681,42.0327706678007,40.0447442584483,25.7847527622535,41.0194124707273,33.7709515298729,50.2598022052654,42.700483097581,43.2926367495034,2021-06-03,2021-06-10,55
2021-06-15,23.3248812043123,25.5251053818079,12.0287184748738,42.5758615331337,8.74293380223509,12.0287184748738,21.0662399010479,34.215935461478,27.3663249610164,30.1565481341241,18.1985405366558,31.8613023028672,28.6914337285825,14.6866867401354,12.1947984108507,38.886823700184,12.5628698347224,19.941989760204,40.3292989989132,24.2895281630396,16.6479000671793,26.0859702297134,29.118480556433,33.1485399232922,30.9782611830829,42.5758615331337,21.7605009312964,28.5826050125262,23.1271176311218,19.6253583687222,2021-06-03,2021-06-10,55
2021-06-16,24.4819756307148,25.0006528323907,2.99979706228499,50.1703293209002,10.5480885177267,8.07648206696434,14.0757565794861,16.6393587176216,22.7264304913086,32.421166851161,21.9626894276475,28.7333355430751,32.4887746373391,31.891910590159,24.9940053464515,15.2878094943474,50.1703293209002,32.2735552249515,45.3616225093129,33.3544397935123,2.99979706228499,25.0835793859778,26.233712296159,15.7190114285671,28.255465138633,15.8677838126978,17.5217630039957,27.5359065135762,27.9874911982177,27.35414437542,2021-06-03,2021-06-10,55
2021-06-17,25.6235023038126,33.4298994426637,12.2651309086164,50.5368335675302,8.94961146223772,21.0423361429303,33.3478942600563,32.5010800560995,36.8430515706311,36.8103660083218,29.5461271855186,50.5368335675302,31.6957805380069,48.5196179701277,27.7131611775056,36.1373936816413,48.7312207469654,32.0098884319688,37.5074903145574,18.2441913442259,44.7144534863058,30.3206339536388,27.4609997240797,31.066439303014,38.8512537459925,35.9935404636506,33.3897911885852,29.6576744205327,30.8411358760898,12.2651309086164,2021-06-03,2021-06-10,55
2021-06-18,27.4095953524983,25.7244875084268,6.94193351560346,54.4922265323163,10.1859268808555,33.4441904786829,30.8317439918529,17.2951558955914,29.2072970156857,18.0947813225987,20.2561554109974,26.2118406770374,27.6755422639591,11.1676796533101,29.3453964270684,20.2544928272281,27.4083642973948,25.5613047970293,54.4922265323163,32.4598531946497,21.7784014912567,15.6615369179725,41.1615562126747,36.6728662814112,25.8896684220026,32.5990172901081,6.94193351560346,11.2443912938186,22.0559748795258,25.4008166208933,2021-06-03,2021-06-10,55
