"date","obs_chl_ugl","mean","min","max","sd","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-25,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,26.8221199709703,2021-05-22,2021-05-29,55
2021-05-26,31.4795557600392,28.9909255245968,24.8115847324597,33.770021467514,1.99429412029662,27.7021587281554,25.3976031391772,27.9733280565581,31.4258224160747,29.1200735736783,26.5283642762638,33.770021467514,27.7893814959736,30.7523656870089,29.4959520757938,29.7885678281084,28.2361544621492,30.2199918718546,29.7942019250872,24.8115847324597,27.6832018767574,30.8872219103739,28.0134737630881,30.8882432299813,28.450520475631,27.7452233615082,31.0477630018314,28.2338642049049,28.4321177898729,30.5859367651144,2021-05-22,2021-05-29,55
2021-05-27,33.0991591103198,28.8796848256218,22.9673533548004,32.8823102931238,2.59708655536315,29.7522457850484,31.5799974301576,26.5060445193231,28.4724386350432,26.9639457155614,32.3113975483539,30.1500589626939,30.3536690985005,25.7435918282846,29.6753743277571,26.0977529353931,31.892372692263,22.9673533548004,28.5182302795809,31.7506370652653,29.4466605085005,25.7005438234325,26.1923380157539,31.5477641116308,29.3316292241724,32.8823102931238,29.864375289566,27.375010795469,31.065382627956,25.850995772913,2021-05-22,2021-05-29,55
2021-05-28,24.6573620653816,30.3233807613388,21.5024247484487,37.2012623154159,3.92703974227994,32.6767033089296,25.0324241807477,33.3842853705608,30.2313551994316,26.7326764756529,29.6914932977193,28.4315470295994,32.9656129463902,21.5024247484487,36.4318336385624,30.6445957622571,26.4328336264082,37.2012623154159,30.7426521759678,30.6150603807784,31.2783575543476,34.1608917094508,33.4919951651383,23.4984036673605,27.7813411753997,28.6436351862302,36.8989464490874,29.8513496981335,29.7500767926221,30.0127611788311,2021-05-22,2021-05-29,55
2021-05-29,36.0538125716897,21.0845112077356,14.6426543574595,27.2858806292533,3.55615738075478,21.2215124636597,18.0111235670108,20.3377151531959,15.7462564025301,19.3434378272288,15.2142237880584,18.516048039552,20.7319006870435,14.6426543574595,22.3287922339693,15.295439911595,23.5123706357305,18.3499852624836,26.5654725057731,20.5390558538705,22.0794386753341,22.1809335243496,23.294460139729,25.1649584831242,27.2858806292533,21.036765478482,25.4739567254992,22.6800527242086,22.7859486360099,24.7743964882404,2021-05-22,2021-05-29,55
2021-05-30,31.5930595090575,26.7494754709846,13.877511398587,34.5581042930431,5.68725925245152,34.5581042930431,24.9806445700322,23.0883294547836,19.7093114432026,28.9511188829731,13.877511398587,33.5703295975105,25.6250238988726,29.6640224422205,29.6319177491808,28.1716111792018,25.2366985957727,14.9560253059221,17.9808244368244,23.8573182501983,29.3393390359718,27.291839015071,32.9510435476988,23.133953380312,27.1833121568436,33.452906521561,28.8847482968028,27.1634913752159,34.366594717095,31.1108672297171,2021-05-22,2021-05-29,55
2021-05-31,33.5082424941021,36.6340680077093,27.6216600495333,47.5267388255969,5.51394601031747,34.5995189818071,30.4907631887524,33.7485821092835,37.0285780330591,27.6216600495333,36.2140530129384,42.8324649822925,43.7516018735034,39.2080032101347,31.5690517285737,31.2021223743346,40.6849258596325,39.4403758502365,32.5054425988167,46.5415958014355,47.5267388255969,44.0452282063339,33.907615620636,34.109179264309,38.6621585888823,41.8507538771468,33.4953174474042,32.9982310648203,30.5677028180655,31.2500348252033,2021-05-22,2021-05-29,55
2021-06-01,29.9961452501806,41.7174645320608,26.143752356103,54.7635422872567,6.99935381317641,47.042716527755,45.1953956534421,47.7021626406624,43.0364637030659,36.6748320186351,33.3713121130914,35.3252151647456,43.0841252552589,44.8369743161565,41.702763458152,30.8446796596683,39.1061416180754,41.5506939004464,54.7635422872567,45.5671275219263,38.8049944042025,43.7843211081438,30.113555785533,47.1326089959349,46.7557827902333,46.4486717557551,26.143752356103,41.6550680961289,37.9657788100322,54.3279333611149,2021-05-22,2021-05-29,55
2021-06-02,29.3154231635521,28.7495108694672,15.4549695469492,38.701506763556,5.83006842052011,20.8181846151476,32.6956543915388,21.461090287289,29.8578754066526,28.92706414251,29.8827011506703,25.6731473949991,29.8074733942416,23.1471511660746,38.701506763556,32.2117677231266,32.7603315903684,32.6214422514683,21.0214046942973,34.8296826210777,30.0840269106341,28.663411157535,30.8243919300406,34.0509312470438,30.7523135148738,33.34671629928,30.4502242251404,17.0192983066487,15.4549695469492,33.675011005516,2021-05-22,2021-05-29,55
2021-06-03,34.2177376221742,41.1608244675529,24.4880604380155,56.4489854954743,9.33483885161874,47.9212763713805,24.4880604380155,27.7551166092363,43.2646006272016,37.0776892451367,49.6476004986468,53.2000379641914,38.0057411465729,29.5342948565267,56.4489854954743,44.6574314019088,27.6803520649131,36.5904214753988,34.4415671590455,42.9540541433272,25.8402163288731,41.9335666580756,42.8625545862985,37.4948107170745,49.5261264469621,53.7866062758993,50.2534605423661,50.9087842838902,36.4246297505743,46.3226266018337,2021-05-22,2021-05-29,55
2021-06-04,31.0963203593342,22.3046470815641,11.0303671771434,35.8469635407101,6.84196341824283,18.8176663273339,12.2038360655851,32.3244343516373,35.8469635407101,25.1505471764123,17.5507733494147,24.7938696256966,27.1962608898163,14.1764339901641,28.6920092447431,15.3763023104536,21.5863932388483,14.3183477765517,31.6944049666436,27.7939356544953,21.8895547194172,31.2652528858046,28.0511193070761,18.5383205492891,19.5111129196598,23.1662451213433,11.0303671771434,14.5342064747555,21.5010221087462,20.6067972673614,2021-05-22,2021-05-29,55
2021-06-05,27.8254020774453,30.1632868192387,17.5637226317134,46.6213566570677,7.9104169086359,33.8251413340679,25.3856883966174,37.6692726366264,43.8111874827519,46.6213566570677,29.6640420130807,28.7442022233076,26.8479272707275,31.1483880098704,20.034436692366,18.7286330430044,21.8594878018607,24.8446897518564,22.5050237308921,29.7081976542278,41.1217663486545,33.5449568797166,17.5637226317134,34.8450198432573,33.6251160039582,34.3654106411307,27.4630168873645,18.7706466224099,33.6481230723593,37.7367168520792,2021-05-22,2021-05-29,55
2021-06-06,22.1989955033231,30.8740971548601,12.0651248045784,46.3953100117679,9.40533104495648,40.4283063223686,31.2003391393751,46.0324421460965,31.6400332480379,43.8748628721845,31.7472618309703,37.2337757995916,27.9530489043425,21.937143905942,22.022336424034,21.5434290521729,21.3358553006313,33.7761595972288,46.3953100117679,33.5162840309773,22.1379818331134,44.4360154653589,27.310071220713,12.0651248045784,35.4379261627185,23.3454483465447,20.6415885692295,21.1120368989975,36.5087832296072,38.2208637549191,2021-05-22,2021-05-29,55
2021-06-07,32.7291110540909,31.0868142707459,13.6897936893551,56.0972446334383,11.3098299652364,16.0966401724388,19.120732505584,36.4322009940499,25.4671735250136,35.9080150626054,27.223974297543,35.3189465639401,26.1227949169945,47.32784003464,50.668202827433,22.312729202917,14.4716221862574,28.7849372208684,24.2729824286515,56.0972446334383,28.8706638735338,37.9119507701352,46.5282544720959,34.6336120448273,30.6251602151882,20.6148686293064,13.6897936893551,32.541408427877,41.9707967159822,24.1578113579725,2021-05-22,2021-05-29,55
2021-06-08,27.8636561760778,34.5088548340845,5.74403871633633,52.1228290323577,13.9979525059681,6.44474616502054,49.9534155082273,43.0784692123502,34.3487597151229,48.4535937208682,28.3072754352068,29.0279818608673,52.1228290323577,20.7173729667563,5.74403871633633,30.7684481072846,44.9460967869868,45.613370137235,24.4422727219394,48.337350720382,37.9019591704881,29.0649525452569,22.6143104481354,37.7636615092083,38.4388405928569,21.0349499301512,51.5298582828102,50.1439198308278,14.7773171829926,47.1455805524427,2021-05-22,2021-05-29,55
