"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-03,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,28.8558223939032,2021-05-31,2021-06-07,55
2021-06-04,31.9117725520845,24.4421638747708,19.2486841892139,27.7053515793732,25.9526590731436,27.7053515793732,24.9515271828572,24.2137959861766,26.2731421679559,25.5328459844595,22.0856443861986,26.2064763495846,26.8480870375003,19.2486841892139,25.5298792927895,22.8549634010038,24.8453522898026,26.5260871243025,24.5302487724835,23.3791945407272,26.846786223699,22.3202297795218,22.6444061274562,24.2674409653516,25.6688059555442,25.0791967180702,21.6786159787332,23.6367153929782,22.2279603703446,2021-05-31,2021-06-07,55
2021-06-05,30.654737059602,33.795849414684,27.7065014004544,40.5070831221186,34.6533798897193,40.2476812372757,36.2260346046077,30.7247851763044,37.6506872330217,36.189682014245,40.5070831221186,30.7825823544941,29.8958837769611,34.7410286715851,32.6321233123359,35.2715212734772,29.3876540803826,34.7976471146677,35.1638888505982,30.1162825694745,32.1321518704652,32.6427858837791,37.1022893756948,33.603633519431,35.2137868527076,35.3815386697396,30.2888018811323,31.8368006324271,27.7065014004544,2021-05-31,2021-06-07,55
2021-06-06,32.2239549040785,28.8785764092232,18.4853431397299,38.1962569463006,30.3720669977972,28.3582432401329,37.5789027406389,18.4853431397299,29.3802535577083,21.7844210531002,38.1962569463006,30.4191436587515,28.8117651078602,23.5177118463675,28.130080904795,19.4739288490801,35.4908466144124,26.7632584948024,23.6892163329431,23.9478724164875,29.7291508523612,28.512856471551,26.8139277716718,33.2489679833245,33.4695529876733,28.3682890781166,29.1878064640716,31.7211832392482,36.5133634816552,2021-05-31,2021-06-07,55
2021-06-07,34.0471985039096,21.2472784560064,15.3252753025946,30.8774706625602,19.099625071905,15.3252753025946,30.8774706625602,20.8450577844306,16.567094122581,27.7983949314459,28.2970942673255,22.1894767346068,19.8140388791479,25.2499987743538,20.6878242023356,19.206691079101,23.7557447859394,23.4236111500874,21.2562269019059,17.3094188256037,23.5569113619887,21.051475054977,15.9020531929924,23.0939608540523,21.2020724556411,16.745985090995,17.340203002655,17.2236770518623,23.3625798590716,2021-05-31,2021-06-07,55
2021-06-08,32.4646710606642,29.2368935276662,18.816494907228,42.1219444403848,26.1133874120987,23.0259995549132,33.9599833680735,32.1304690892902,24.9799406192823,29.883065525958,25.3655663606135,38.4906002220363,33.7678298036974,33.879384179984,39.5549322501483,27.7745055018103,23.073123311063,24.2834733627137,28.317297387435,18.816494907228,32.960363063917,24.8888376265387,23.9899991875297,42.1219444403848,29.0109093766577,27.4115906274819,29.6385183732916,32.6880492637524,24.7960733757566,2021-05-31,2021-06-07,55
2021-06-09,21.9566407164654,35.9755008805264,23.2572501434184,42.0884756240927,33.0138158126354,34.4514806950167,34.5621422084841,24.816602122714,23.2572501434184,37.3942224230843,42.0884756240927,37.8158783057143,29.6112759914845,40.1267175829572,39.5309865175844,34.7075323507399,35.6831546378686,40.2100301194448,35.8882079060527,37.4478911246805,41.7987665483304,35.6829802383976,41.1709557597161,30.7101211475225,36.5570565705895,33.2263798758798,41.5125350195461,39.6388773749479,38.484185912257,2021-05-31,2021-06-07,55
2021-06-10,23.0373716110029,33.956995923197,20.9045866476848,43.0834401633662,42.6979361792767,43.0834401633662,20.9045866476848,35.9943184798764,28.4320784719188,32.935243261636,33.2384577769239,33.5865351596055,31.8709699801547,38.2183749792269,36.2626219207855,22.7816216362334,34.8105514593723,31.9735046256822,33.9059700261905,29.77790714,34.9827095784729,22.1442060641698,41.1225763400156,40.2805384265612,42.2772922909316,34.7351228087224,35.6706321526776,38.101085560384,29.1366169500571,2021-05-31,2021-06-07,55
2021-06-11,22.0468476566019,34.8566530387904,22.471298209468,49.1493303552354,30.4293243638771,36.6305876214902,38.5458252614032,23.646869685637,31.8549505193109,33.4701979378575,27.6031530637634,41.7542100502235,44.5926099893875,24.1242720971236,22.471298209468,39.0356008586911,33.8009449796501,39.9196055793219,35.3349520931499,29.3558850370551,49.1493303552354,29.5252857841762,43.4409141037897,29.9678224896038,38.29065563709,30.3655865625803,36.5417175445141,42.0043797370985,39.5603464082614,2021-05-31,2021-06-07,55
2021-06-12,22.0292987631454,31.8364776749626,12.901610677446,42.3746668412614,25.133045717302,30.91366450554,28.0358177349611,38.7137693476315,39.3419181776142,28.8462306363597,42.3746668412614,30.8334103572913,30.9762004150917,40.5308159153908,30.8740940286522,39.1488403246239,37.3131586008376,30.1614928026441,24.8761106211635,31.5959758955317,12.901610677446,30.5534519797332,32.4390213569187,39.8293049462908,28.7032106181104,24.3461821822422,37.7380826279881,29.3759191664883,30.3559463969516,2021-05-31,2021-06-07,55
2021-06-13,24.8097066273731,39.7803232622597,25.0054346043626,53.3100948685807,39.6457395040576,44.3204983571266,46.1458222122585,53.3100948685807,29.8632485985099,25.0054346043626,43.0480126299729,40.2830349027282,27.4743548838823,44.435156917386,34.8634031554275,35.0717877214348,30.1513458047255,43.9138664362942,43.4765738811371,41.5778063093514,37.4320287688745,37.5207133155392,51.2946276522879,31.7371578086486,41.2266184980149,44.8427376534008,43.3919302491371,34.4784115896391,49.9976752337147,2021-05-31,2021-06-07,55
2021-06-14,23.1500268202306,34.4911384644789,18.4401161711859,55.830973835195,55.830973835195,25.9162493982326,27.8691566068139,18.4401161711859,24.8890810343003,38.2230455485394,44.2942887532799,21.5726740449684,34.8007448434342,31.9309865515679,24.0452250781148,44.7725926859159,28.4702722801062,24.7914947336723,32.2358916590628,31.5612424665399,30.0768797028498,53.3854547775988,41.8712222081873,39.3920982356343,42.61398302471,34.1353919956148,27.2834777773663,46.5702986737516,37.3056195253299,2021-05-31,2021-06-07,55
2021-06-15,27.2054003755403,35.9959970240978,22.1479657586512,48.974497453045,36.5545514026225,45.9344322731466,42.9749330320435,37.1047701810287,29.8357759559421,40.8835433000895,43.2921268500168,39.5633977426007,48.974497453045,22.1479657586512,33.2113862937271,33.4071309756361,30.2789057632551,34.4705651211915,43.3149262759261,28.5037473853605,26.0373641817796,40.5205708637579,35.0284104985159,37.6759178108136,24.1495624257457,40.2886747988858,31.2100044850778,47.8294304022763,26.707334371309,2021-05-31,2021-06-07,55
2021-06-16,23.409318117427,33.4792495251179,15.9682361274288,58.923985640833,35.6258440963255,32.8603439892745,35.0057449754036,58.923985640833,36.6923321124703,34.7802947384234,25.7239249876292,39.1875818104466,21.6034986302515,35.3845085518185,50.1658873037722,39.6280953223855,33.8369959915316,26.8347196857234,40.958986498855,22.388553107517,30.9526044441441,27.6699516047484,15.9682361274288,46.4387276803382,25.4337719151612,31.0286845216075,21.3733794417459,26.4776242077436,42.0369607423685,2021-05-31,2021-06-07,55
2021-06-17,24.4705400677155,21.0982792098127,3.18083164427156,45.3718976854313,23.6996055500367,16.392858165858,41.1054897368147,15.7294060473768,20.6259055366685,19.7341466238882,28.5463591651384,23.1630521456536,7.37911675370371,11.755665970704,7.17066163963622,39.8436910742445,10.6613754551683,14.1348314959407,32.3618700376834,18.2629117764926,17.3909948108981,3.18083164427156,45.3718976854313,26.5652145945009,33.5863851263158,5.06978785653005,17.2117987841604,21.8153744560896,26.6977481121113,2021-05-31,2021-06-07,55
