"date","obs_chl_ugl","mean","min","max","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-06-05,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,30.6642040555789,2021-06-02,2021-06-09,55
2021-06-06,30.8390674530422,29.9449233723587,25.2056186821902,35.1970185244427,26.3271934519813,31.8009331672373,30.3727532505351,35.1970185244427,28.3698657125859,28.9376537638059,31.3522255687024,28.6557273669355,25.2056186821902,27.4152208920734,34.5544023992111,29.1432866953358,29.8815910974758,33.5772375748886,31.9809311154271,29.9649937075864,29.4509697805106,29.9437665430464,32.3856136148669,31.2347260265361,25.3969507987638,26.3905792320709,28.2967578351544,33.4011985225497,29.3858689850554,2021-06-02,2021-06-09,55
2021-06-07,30.5752558356151,31.3273731449166,24.4442292717796,35.6645497533387,29.9042642002572,32.7417745708377,32.0215554617026,26.2085652498875,32.6369576758645,34.7953516033633,33.5030644539667,29.8095574040635,34.4370453969248,33.7259151480816,35.6645497533387,32.7047257218369,24.4442292717796,26.6918390483946,34.586295177758,30.9640318713367,33.8597173269993,28.7448740864153,32.8037785866623,30.5310545408143,31.2085625882476,31.5319214946678,30.5159665795592,31.4516486096726,27.6970828004835,2021-06-02,2021-06-09,55
2021-06-08,25.6521036942997,28.6498894976306,22.7479065325834,36.3896425796542,31.252643019748,30.5432269515559,27.6271056310178,29.1638618108281,30.2364312834817,26.3726202133708,24.1120070061801,34.5244519446249,28.5123760669511,35.7589920363437,23.9684483019216,28.9574022277161,30.8058977536257,36.3896425796542,26.1075489835618,22.7479065325834,30.8487026665619,26.9572803553595,30.0072098659515,27.7989501926644,24.3246144174937,26.1985236977649,26.9350771912686,25.3166342611021,30.7796824494331,2021-06-02,2021-06-09,55
2021-06-09,21.0635783712322,20.9389974001766,14.0244425002106,25.5037578304753,22.0261033605276,18.2692905797237,23.795627445437,21.0953141252546,25.2318503502775,21.4853995530461,24.44476019173,21.3378720909044,22.9602311952716,14.0244425002106,19.1457420914491,23.326439907558,23.7716884124606,21.068822961999,14.1707575475216,16.1450532246674,18.4459248464758,25.5037578304753,22.5332212822326,16.0791086533129,23.9652812454217,23.2197509755041,18.7594286874437,22.1073721925431,20.5616937529658,2021-06-02,2021-06-09,55
2021-06-10,21.3909159032039,31.5515518151438,14.7349431637482,41.6074418007879,38.0690833281885,39.1075481145299,14.7349431637482,34.1427131619547,28.630172350644,28.6072804140796,41.2558099376346,30.086179859672,33.0655234842433,36.2235712208592,27.4235377000771,27.0548838247923,30.1775528110071,30.6940943145647,38.737054625916,33.109403678789,41.6074418007879,28.2367151251199,31.2150185015723,27.9968153540652,33.2070055465344,37.7997403447513,28.1833532039366,22.9674579627214,26.4558955484057,2021-06-02,2021-06-09,55
2021-06-11,21.9121437471653,35.438398458414,22.8793910946004,44.9154223083011,30.1842736822425,34.5078914062092,31.6963335508515,42.7800164353882,31.6419970490006,38.2151291447125,33.9412431846982,36.7161589943746,42.2580475807473,41.1438780818021,37.3531699807401,33.1924338860694,33.0090828168367,39.3649635869228,32.6978697640845,22.8793910946004,32.3934588030297,40.4619975251302,44.9154223083011,27.6416540110409,37.0877319930915,28.4946357959318,39.9291513129875,39.1701649401576,34.2838645313997,2021-06-02,2021-06-09,55
2021-06-12,21.9945116400372,33.3211287801314,17.2532513510644,47.9620532933521,30.7392886373913,36.800824325058,33.7543254892907,40.9340520939638,17.2532513510644,25.6656078874593,24.6477434542755,28.2705821442566,35.5714337955985,29.7950966395443,34.8614283886375,47.9620532933521,25.8292138000438,38.8882660533184,36.2479980563225,29.9665557658394,23.7980313174921,32.4739167488481,39.343387684145,31.8679994835591,35.533561940451,35.8323320317726,39.7293342951161,38.5169158057368,38.7450190207475,2021-06-02,2021-06-09,55
2021-06-13,23.6288343845061,33.6249925294345,22.0625776784795,45.0195153175332,40.7591442335512,31.4397159813895,30.5203850461566,22.0625776784795,42.2041471414201,23.5993856586038,32.6982608704435,38.7678598899151,30.4340133070261,42.6825837288467,42.4246537134626,43.5641897177006,23.4960346338145,25.5430785849563,24.2667837957963,32.0921573895648,45.0195153175332,38.9933590168873,28.3358243793064,37.2321860351023,30.9827089357625,37.0237117254109,28.1158391249213,28.6088644156231,39.7578329141892,2021-06-02,2021-06-09,55
2021-06-14,23.1032700190034,38.2059678142853,26.3402117936556,50.6815361069691,49.1753213000553,39.8808601156249,43.1180865769152,47.6974792289594,42.7285180332715,26.8750647807578,26.3402117936556,41.0828631585617,43.4102920059568,30.5958296231953,43.0891567476504,37.1066419156916,32.6726846821531,45.9767329367289,32.1941346326747,35.0207779718915,39.1399298475025,43.2661553726931,33.1076508391904,29.2144094719436,41.2255393878153,39.8847563827907,27.0345881629016,34.629974281583,50.6815361069691,2021-06-02,2021-06-09,55
