"date","obs_chl_ugl","mean","min","max","sd","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-31,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,38.5819309738498,2021-05-28,2021-06-04,55
2021-06-01,36.4025106562106,27.8873545690796,23.9707402469384,32.0317260414679,2.10634135454736,28.6100117665955,27.6637283038506,31.9845675591174,25.3657020743168,23.9707402469384,28.8501025336233,24.8399890118397,29.249107219351,26.5699993541026,28.5227136978571,29.0758824340566,29.9359352961719,26.3896157836685,30.155069389127,29.5969718378796,27.8656808458414,27.5199641904328,27.9271104806483,25.554008225828,28.4713897921322,28.0314974915256,26.5559953324434,24.3702273875992,28.0761279305753,32.0317260414679,2021-05-28,2021-06-04,55
2021-06-02,29.1370308605903,38.8745193949032,33.8114310970451,45.8036499569518,3.23676467690456,36.5407486841525,35.8110239359257,38.5126303090526,39.3767022940642,38.6551385442586,40.9361840369882,37.2507647150323,35.3323386343322,33.8114310970451,42.9904358417748,37.673741854041,33.9912217951678,40.6937892567761,40.461244570787,41.6611044900957,35.3564931330346,38.1259500907124,39.2970366631453,43.2525408701266,36.4490732689871,34.636170237138,40.821182419271,40.61619308639,45.8036499569518,43.8061950873294,2021-05-28,2021-06-04,55
2021-06-03,34.9835202890933,27.6137526375423,22.5023934682345,34.0192178735486,3.12097505094986,24.8185681732842,27.7001225993628,30.655247905627,31.5937010011006,26.846446449734,34.0192178735486,26.7377931462262,31.0717077668639,27.6029201477416,25.2553410643897,29.8029805437914,28.8374791891471,23.4404246295853,25.1418514764459,28.4444282313187,26.5481183828639,31.0265714419598,25.025520907865,25.1960561003369,25.1565497219517,31.6422517644141,22.5023934682345,27.6947443805252,30.9970213344702,22.5863582377694,2021-05-28,2021-06-04,55
2021-06-04,27.0153099532954,32.7411972111067,25.1237882019427,40.3134038278456,4.03212875712905,33.4797331849805,36.029761856824,27.2901036757671,29.3336702403993,25.227792854851,39.3291406568426,32.1582627816665,33.632474683245,25.1237882019427,32.4565743463807,34.6712870019883,34.8509061960144,37.4610301999606,31.7587392241236,28.8128192183314,37.6865971272761,30.592912364803,32.1968045128601,40.3134038278456,30.8759004785124,32.0589610834311,36.7736967455472,36.0515843286602,30.7273033970423,29.6366820883714,2021-05-28,2021-06-04,55
2021-06-05,29.2271486360669,26.7688899719318,15.6721741790213,35.963136860629,4.73676404567743,26.3675715638617,29.5991300755608,28.1898409684622,29.4517166486097,24.5731749781668,25.7193265018864,23.6899034655225,24.7019051225003,35.963136860629,23.3651228695568,25.3621455192623,28.8199840078288,33.1562571183217,23.1388610345574,33.4948335936625,31.675074894873,26.3664271177326,34.0797635074312,26.3388533928824,27.639492265099,21.6622587456634,21.8725448951107,28.3141970744409,15.6721741790213,20.0085528976527,2021-05-28,2021-06-04,55
2021-06-06,33.1438466244078,35.7525013919406,24.9304256896089,47.5765351443292,4.99380485047251,34.3543597155873,24.9304256896089,35.9459232983048,30.5842787910742,42.0196525987675,32.5974117570677,32.8874712955737,31.3414553704783,47.5765351443292,41.4638576467076,36.1616849410963,29.6819603305213,37.3757800896496,35.6666354746992,39.079952292595,32.0367079818042,38.4980838262073,43.2913925578254,35.4812458095633,35.1393980011903,31.8429971073778,42.8239891597928,33.8022113149127,35.6922036440237,33.536920959758,2021-05-28,2021-06-04,55
2021-06-07,33.2302264344815,31.7520065791874,16.2438965062216,43.0252529405877,6.53333780227409,35.8526652331839,33.0189611215029,26.9549290482258,40.8385903178905,33.7706535215118,36.1044417514563,35.9131247346421,16.2438965062216,41.2346641393132,29.3681572250722,32.8162431891575,31.8626592622754,20.2588268530244,27.5067647029085,32.7119254421189,32.3944187516376,28.1223345741069,39.6447991006503,38.0202401445221,31.0298073709533,22.3248942995258,27.2986315720307,27.6928178100792,29.7904648670863,43.0252529405877,2021-05-28,2021-06-04,55
2021-06-08,29.7004501592565,32.8062869689502,16.5353432722769,48.0819127908472,7.14040097073797,38.8187774801995,24.5259690498132,33.1234191925039,43.8961291133993,29.3407612978893,38.6641420834699,33.5450592524766,34.1080724689813,19.2020331431753,33.4023025524501,31.4676430307975,32.4554270187749,28.3402599899105,32.2679690031796,37.7871602264961,48.0819127908472,37.0798941291533,28.5193577129509,31.0941938488153,26.5538993489173,26.4201185329271,40.1990621027704,36.6037988752795,38.1244687063003,16.5353432722769,2021-05-28,2021-06-04,55
2021-06-09,24.3113578465775,40.0903038139595,23.4244031155497,55.3960859446699,7.98789772562486,25.5386971950029,49.3470014357755,41.083016601487,43.0873789676011,41.6260748464577,50.2663405588282,37.5939997079931,38.7565020094487,55.3960859446699,49.4142640447342,39.234201176777,41.0816221574557,45.6469486430665,40.927850839859,32.017284292614,26.3675776036486,34.7860870641911,44.6661581592133,44.9850956668568,38.5795842325175,23.4244031155497,43.1473671796913,35.9329835129696,47.486059166349,31.8650112262299,2021-05-28,2021-06-04,55
