"date","obs_chl_ugl","mean","min","max","sd","ens_1","ens_2","ens_3","ens_4","ens_5","ens_6","ens_7","ens_8","ens_9","ens_10","ens_11","ens_12","ens_13","ens_14","ens_15","ens_16","ens_17","ens_18","ens_19","ens_20","ens_21","ens_22","ens_23","ens_24","ens_25","Past","Future","y"
2021-05-29,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,36.0538125716897,2021-05-26,2021-06-02,55
2021-05-30,31.5930595090575,29.5537073223047,24.2188782941466,34.4215837602519,2.31223877293166,34.4215837602519,28.4240640609409,30.9890959915593,28.7093493802249,30.7510359494216,31.5304076944232,29.0476348091058,33.4708740143051,27.0938842481025,30.2455571562835,27.1263979664138,28.3034429520849,30.8728572639464,28.408218359947,32.1167848475808,27.76347549946,30.724434793783,24.2188782941466,29.7534476768166,29.1156866279667,32.0588325632476,27.7240762191273,26.0723394883138,29.3599493966386,30.5403740435245,2021-05-26,2021-06-02,55
2021-05-31,33.5082424941021,29.1008652598208,25.8035450130226,35.9444756085883,2.85292637098696,34.1752142830089,28.1049969672523,32.1970490568735,28.7621533386778,27.9801439273569,28.4107930354893,26.0425904597698,29.7163392759336,30.3458533625851,26.9346653508732,26.1835635767635,26.3823196562099,35.9444756085883,26.7190219447928,29.6021726147401,25.8035450130226,29.5207560425002,28.0735789041589,26.2678740228258,26.838921242783,31.5241614949858,27.5593613428802,29.3255385398828,29.8011720805202,35.3053703530465,2021-05-26,2021-06-02,55
2021-06-01,29.9961452501806,31.5130034664214,25.1567193156563,39.7651331315283,3.81881625160128,34.8671744938939,32.5005382971693,28.9866876746809,37.9322001271202,32.2697374128919,32.2484767059901,33.8926632626525,32.7473059110325,38.2469017154285,25.8419292124932,31.3536958048424,30.4339252413294,25.1567193156563,29.0235953143753,29.4439286773446,33.8622459827487,28.0804178794395,26.6134597531355,25.8388819363033,39.7651331315283,34.3586474389003,29.9502535209642,31.4320335654647,31.7737705743142,31.2047637108355,2021-05-26,2021-06-02,55
2021-06-02,29.3154231635521,22.5235907990888,15.6956666742309,31.5019203268245,4.5891223932632,19.9933396047208,24.1422499241365,25.2524782483421,19.9874906530291,29.8218510662194,19.8177930375615,16.1974036138558,21.0140272076134,28.7553377178427,26.9779306331974,27.5065750472374,18.8479285508061,27.6385865279003,28.2807029340205,21.0812678379107,18.1006060035481,17.6011340188742,21.990577783513,21.5969804569645,18.6195244956542,31.5019203268245,21.9291629043882,16.8904462002966,15.6956666742309,23.8487885085331,2021-05-26,2021-06-02,55
2021-06-03,34.2177376221742,26.9115920199322,19.4566590203421,32.7866967893405,3.55428829287129,32.7866967893405,31.1911799399015,26.3838517142408,26.0419111897936,28.6122754175117,23.7248533749464,30.0743706077306,26.3253202957707,31.1641557410979,21.8470553717837,29.978881923679,30.9419979684948,27.1739479404477,22.2371966819533,29.9151158532965,19.4566590203421,24.50959656194,28.733966487369,22.541247143173,28.0405597561558,27.2093387657402,30.6409763104448,26.124340760614,22.2300979316047,24.9042069509335,2021-05-26,2021-06-02,55
2021-06-04,31.0963203593342,37.5312077941721,25.1746534287352,46.8724378847255,5.64093536606504,44.8241381457277,33.8214655264903,42.2345316621874,44.6792581125909,40.2234426620604,41.2115734184352,39.7536446139167,31.9732509244356,37.3155451466465,38.0532475392167,40.3283844829522,33.0987567714717,35.4939741712396,29.1530472921738,32.729760938407,34.9793698330125,46.8724378847255,25.1746534287352,34.0288160906504,45.5531277958033,35.8179408832173,39.1814981537512,34.9494921210923,45.6515040786396,31.1773331767247,2021-05-26,2021-06-02,55
2021-06-05,27.8254020774453,39.8288448732304,27.7084755196539,51.312923502703,6.25479220204632,33.3382167361041,36.6446965225106,42.2845490729943,37.7872506499755,36.1210426898275,36.4300140805579,36.5699212475376,37.3507288167969,32.7042061124601,46.3822004207101,48.9330385733934,37.9780550210534,40.5247545382854,39.9222457830331,45.9971949744725,30.0765322338279,43.4785638769817,27.7084755196539,50.4112590226528,43.4414867838903,47.4732582291924,39.1471467587337,40.5237292048243,51.312923502703,33.1796314585876,2021-05-26,2021-06-02,55
2021-06-06,22.1989955033231,30.0355568815235,19.7432171600201,42.6242408923334,6.82031709577653,35.8767565462851,20.1780519701792,31.4580288117225,29.56401114519,41.3476168003178,34.2486546029655,24.0187549065581,29.4510757387439,36.1947079978825,21.62719797062,33.5638416206996,39.72259442106,33.8917543042876,38.4050924423736,26.9154290444522,42.6242408923334,31.5972445365365,27.1487784981741,31.3371046220522,24.2038934824409,23.8496135386133,20.8037672185338,22.5287764336936,19.7432171600201,30.588717332351,2021-05-26,2021-06-02,55
2021-06-07,32.7291110540909,40.1669913480927,27.8165079271656,56.5239463627223,6.8723853788221,41.6549166084705,47.2374435461021,50.1921899386878,29.6956749040705,40.6126047734639,41.2632685273075,37.3610189570615,44.0583717678651,36.1444799496988,34.2855519308481,46.3702579564632,35.6821504585147,27.8165079271656,33.0637390498238,43.7602175980389,36.9777299963039,40.556545992524,46.406740669624,43.7603835664417,43.5867795289877,56.5239463627223,29.6454521244021,32.7605239942877,43.9134821203464,40.8448054530966,2021-05-26,2021-06-02,55
